the_geom,cartodb_id,id,geographic_area_name,total
,591,1500000US421010176013,"Block Group 3, Census Tract 176.01, Philadelphia County, Pennsylvania",1565
,592,1500000US421010176014,"Block Group 4, Census Tract 176.01, Philadelphia County, Pennsylvania",1905
,593,1500000US421010176015,"Block Group 5, Census Tract 176.01, Philadelphia County, Pennsylvania",737
,594,1500000US421010176021,"Block Group 1, Census Tract 176.02, Philadelphia County, Pennsylvania",1648
,595,1500000US421010176022,"Block Group 2, Census Tract 176.02, Philadelphia County, Pennsylvania",844
,596,1500000US421010176023,"Block Group 3, Census Tract 176.02, Philadelphia County, Pennsylvania",1422
,597,1500000US421010177011,"Block Group 1, Census Tract 177.01, Philadelphia County, Pennsylvania",1287
,598,1500000US421010177012,"Block Group 2, Census Tract 177.01, Philadelphia County, Pennsylvania",1098
,599,1500000US421010177013,"Block Group 3, Census Tract 177.01, Philadelphia County, Pennsylvania",1320
,600,1500000US421010177021,"Block Group 1, Census Tract 177.02, Philadelphia County, Pennsylvania",914
,601,1500000US421010177022,"Block Group 2, Census Tract 177.02, Philadelphia County, Pennsylvania",1110
,602,1500000US421010177023,"Block Group 3, Census Tract 177.02, Philadelphia County, Pennsylvania",965
,603,1500000US421010177024,"Block Group 4, Census Tract 177.02, Philadelphia County, Pennsylvania",1206
,604,1500000US421010177025,"Block Group 5, Census Tract 177.02, Philadelphia County, Pennsylvania",881
,605,1500000US421010178001,"Block Group 1, Census Tract 178, Philadelphia County, Pennsylvania",1072
,606,1500000US421010178002,"Block Group 2, Census Tract 178, Philadelphia County, Pennsylvania",941
,607,1500000US421010178003,"Block Group 3, Census Tract 178, Philadelphia County, Pennsylvania",903
,608,1500000US421010178004,"Block Group 4, Census Tract 178, Philadelphia County, Pennsylvania",862
,609,1500000US421010178005,"Block Group 5, Census Tract 178, Philadelphia County, Pennsylvania",1370
,610,1500000US421010178006,"Block Group 6, Census Tract 178, Philadelphia County, Pennsylvania",590
,611,1500000US421010178007,"Block Group 7, Census Tract 178, Philadelphia County, Pennsylvania",966
,612,1500000US421010179001,"Block Group 1, Census Tract 179, Philadelphia County, Pennsylvania",755
,613,1500000US421010179002,"Block Group 2, Census Tract 179, Philadelphia County, Pennsylvania",1743
,614,1500000US421010179003,"Block Group 3, Census Tract 179, Philadelphia County, Pennsylvania",834
,615,1500000US421010179004,"Block Group 4, Census Tract 179, Philadelphia County, Pennsylvania",1836
,616,1500000US421010179005,"Block Group 5, Census Tract 179, Philadelphia County, Pennsylvania",1145
,617,1500000US421010180011,"Block Group 1, Census Tract 180.01, Philadelphia County, Pennsylvania",772
,618,1500000US421010180012,"Block Group 2, Census Tract 180.01, Philadelphia County, Pennsylvania",854
,619,1500000US421010180013,"Block Group 3, Census Tract 180.01, Philadelphia County, Pennsylvania",960
,620,1500000US421010180021,"Block Group 1, Census Tract 180.02, Philadelphia County, Pennsylvania",1425
,621,1500000US421010180022,"Block Group 2, Census Tract 180.02, Philadelphia County, Pennsylvania",1146
,622,1500000US421010180023,"Block Group 3, Census Tract 180.02, Philadelphia County, Pennsylvania",2060
,623,1500000US421010180024,"Block Group 4, Census Tract 180.02, Philadelphia County, Pennsylvania",820
,624,1500000US421010183001,"Block Group 1, Census Tract 183, Philadelphia County, Pennsylvania",635
,625,1500000US421010183002,"Block Group 2, Census Tract 183, Philadelphia County, Pennsylvania",1313
,626,1500000US421010183003,"Block Group 3, Census Tract 183, Philadelphia County, Pennsylvania",1607
,627,1500000US421010183004,"Block Group 4, Census Tract 183, Philadelphia County, Pennsylvania",758
,628,1500000US421010184001,"Block Group 1, Census Tract 184, Philadelphia County, Pennsylvania",633
,629,1500000US421010184002,"Block Group 2, Census Tract 184, Philadelphia County, Pennsylvania",1627
,630,1500000US421010188001,"Block Group 1, Census Tract 188, Philadelphia County, Pennsylvania",1439
,631,1500000US421010188002,"Block Group 2, Census Tract 188, Philadelphia County, Pennsylvania",1089
,632,1500000US421010188003,"Block Group 3, Census Tract 188, Philadelphia County, Pennsylvania",1258
,633,1500000US421010188004,"Block Group 4, Census Tract 188, Philadelphia County, Pennsylvania",953
,634,1500000US421010188005,"Block Group 5, Census Tract 188, Philadelphia County, Pennsylvania",832
,635,1500000US421010188006,"Block Group 6, Census Tract 188, Philadelphia County, Pennsylvania",922
,636,1500000US421010188007,"Block Group 7, Census Tract 188, Philadelphia County, Pennsylvania",1829
,637,1500000US421010190001,"Block Group 1, Census Tract 190, Philadelphia County, Pennsylvania",1675
,638,1500000US421010190002,"Block Group 2, Census Tract 190, Philadelphia County, Pennsylvania",1417
,639,1500000US421010190003,"Block Group 3, Census Tract 190, Philadelphia County, Pennsylvania",1554
,640,1500000US421010190004,"Block Group 4, Census Tract 190, Philadelphia County, Pennsylvania",1145
,641,1500000US421010190005,"Block Group 5, Census Tract 190, Philadelphia County, Pennsylvania",1752
,642,1500000US421010191001,"Block Group 1, Census Tract 191, Philadelphia County, Pennsylvania",1136
,643,1500000US421010191002,"Block Group 2, Census Tract 191, Philadelphia County, Pennsylvania",1123
,644,1500000US421010191003,"Block Group 3, Census Tract 191, Philadelphia County, Pennsylvania",1690
,645,1500000US421010191004,"Block Group 4, Census Tract 191, Philadelphia County, Pennsylvania",1532
,646,1500000US421010191005,"Block Group 5, Census Tract 191, Philadelphia County, Pennsylvania",1769
,647,1500000US421010191006,"Block Group 6, Census Tract 191, Philadelphia County, Pennsylvania",687
,648,1500000US421010192001,"Block Group 1, Census Tract 192, Philadelphia County, Pennsylvania",1101
,649,1500000US421010192002,"Block Group 2, Census Tract 192, Philadelphia County, Pennsylvania",1590
,650,1500000US421010192003,"Block Group 3, Census Tract 192, Philadelphia County, Pennsylvania",1315
,651,1500000US421010192004,"Block Group 4, Census Tract 192, Philadelphia County, Pennsylvania",1764
,652,1500000US421010192005,"Block Group 5, Census Tract 192, Philadelphia County, Pennsylvania",1543
,653,1500000US421010192006,"Block Group 6, Census Tract 192, Philadelphia County, Pennsylvania",659
,654,1500000US421010195011,"Block Group 1, Census Tract 195.01, Philadelphia County, Pennsylvania",1651
,655,1500000US421010195012,"Block Group 2, Census Tract 195.01, Philadelphia County, Pennsylvania",1823
,656,1500000US421010195013,"Block Group 3, Census Tract 195.01, Philadelphia County, Pennsylvania",1453
,657,1500000US421010195021,"Block Group 1, Census Tract 195.02, Philadelphia County, Pennsylvania",1184
,658,1500000US421010195022,"Block Group 2, Census Tract 195.02, Philadelphia County, Pennsylvania",1584
,659,1500000US421010195023,"Block Group 3, Census Tract 195.02, Philadelphia County, Pennsylvania",907
,660,1500000US421010197001,"Block Group 1, Census Tract 197, Philadelphia County, Pennsylvania",1458
,661,1500000US421010197002,"Block Group 2, Census Tract 197, Philadelphia County, Pennsylvania",1262
,662,1500000US421010197003,"Block Group 3, Census Tract 197, Philadelphia County, Pennsylvania",990
,663,1500000US421010197004,"Block Group 4, Census Tract 197, Philadelphia County, Pennsylvania",1024
,664,1500000US421010197005,"Block Group 5, Census Tract 197, Philadelphia County, Pennsylvania",1046
,665,1500000US421010197006,"Block Group 6, Census Tract 197, Philadelphia County, Pennsylvania",1221
,666,1500000US421010198001,"Block Group 1, Census Tract 198, Philadelphia County, Pennsylvania",1045
,667,1500000US421010198002,"Block Group 2, Census Tract 198, Philadelphia County, Pennsylvania",876
,668,1500000US421010198003,"Block Group 3, Census Tract 198, Philadelphia County, Pennsylvania",754
,669,1500000US421010198004,"Block Group 4, Census Tract 198, Philadelphia County, Pennsylvania",1181
,670,1500000US421010198005,"Block Group 5, Census Tract 198, Philadelphia County, Pennsylvania",1146
,671,1500000US421010198006,"Block Group 6, Census Tract 198, Philadelphia County, Pennsylvania",1193
,672,1500000US421010199001,"Block Group 1, Census Tract 199, Philadelphia County, Pennsylvania",922
,673,1500000US421010199002,"Block Group 2, Census Tract 199, Philadelphia County, Pennsylvania",1268
,674,1500000US421010199003,"Block Group 3, Census Tract 199, Philadelphia County, Pennsylvania",1079
,675,1500000US421010199004,"Block Group 4, Census Tract 199, Philadelphia County, Pennsylvania",1150
,676,1500000US421010200001,"Block Group 1, Census Tract 200, Philadelphia County, Pennsylvania",541
,677,1500000US421010200002,"Block Group 2, Census Tract 200, Philadelphia County, Pennsylvania",724
,678,1500000US421010201011,"Block Group 1, Census Tract 201.01, Philadelphia County, Pennsylvania",1559
,679,1500000US421010201012,"Block Group 2, Census Tract 201.01, Philadelphia County, Pennsylvania",559
,680,1500000US421010201013,"Block Group 3, Census Tract 201.01, Philadelphia County, Pennsylvania",1429
,681,1500000US421010201021,"Block Group 1, Census Tract 201.02, Philadelphia County, Pennsylvania",777
,682,1500000US421010201022,"Block Group 2, Census Tract 201.02, Philadelphia County, Pennsylvania",598
,683,1500000US421010201023,"Block Group 3, Census Tract 201.02, Philadelphia County, Pennsylvania",910
,684,1500000US421010201024,"Block Group 4, Census Tract 201.02, Philadelphia County, Pennsylvania",1068
,685,1500000US421010202001,"Block Group 1, Census Tract 202, Philadelphia County, Pennsylvania",1236
,686,1500000US421010202002,"Block Group 2, Census Tract 202, Philadelphia County, Pennsylvania",676
,687,1500000US421010202003,"Block Group 3, Census Tract 202, Philadelphia County, Pennsylvania",616
,688,1500000US421010202004,"Block Group 4, Census Tract 202, Philadelphia County, Pennsylvania",597
,689,1500000US421010202005,"Block Group 5, Census Tract 202, Philadelphia County, Pennsylvania",1252
,690,1500000US421010202006,"Block Group 6, Census Tract 202, Philadelphia County, Pennsylvania",812
,691,1500000US421010203001,"Block Group 1, Census Tract 203, Philadelphia County, Pennsylvania",1358
,692,1500000US421010203002,"Block Group 2, Census Tract 203, Philadelphia County, Pennsylvania",1411
,693,1500000US421010204001,"Block Group 1, Census Tract 204, Philadelphia County, Pennsylvania",656
,694,1500000US421010204002,"Block Group 2, Census Tract 204, Philadelphia County, Pennsylvania",618
,695,1500000US421010204003,"Block Group 3, Census Tract 204, Philadelphia County, Pennsylvania",963
,696,1500000US421010204004,"Block Group 4, Census Tract 204, Philadelphia County, Pennsylvania",813
,697,1500000US421010205001,"Block Group 1, Census Tract 205, Philadelphia County, Pennsylvania",1735
,698,1500000US421010205002,"Block Group 2, Census Tract 205, Philadelphia County, Pennsylvania",1084
,699,1500000US421010206001,"Block Group 1, Census Tract 206, Philadelphia County, Pennsylvania",1819
,700,1500000US421010207001,"Block Group 1, Census Tract 207, Philadelphia County, Pennsylvania",1788
,701,1500000US421010207002,"Block Group 2, Census Tract 207, Philadelphia County, Pennsylvania",840
,702,1500000US421010207003,"Block Group 3, Census Tract 207, Philadelphia County, Pennsylvania",1527
,703,1500000US421010207004,"Block Group 4, Census Tract 207, Philadelphia County, Pennsylvania",1686
,704,1500000US421010208001,"Block Group 1, Census Tract 208, Philadelphia County, Pennsylvania",1303
,705,1500000US421010208002,"Block Group 2, Census Tract 208, Philadelphia County, Pennsylvania",668
,706,1500000US421010209001,"Block Group 1, Census Tract 209, Philadelphia County, Pennsylvania",671
,707,1500000US421010209002,"Block Group 2, Census Tract 209, Philadelphia County, Pennsylvania",742
,708,1500000US421010209003,"Block Group 3, Census Tract 209, Philadelphia County, Pennsylvania",683
,709,1500000US421010209004,"Block Group 4, Census Tract 209, Philadelphia County, Pennsylvania",814
,710,1500000US421010210001,"Block Group 1, Census Tract 210, Philadelphia County, Pennsylvania",938
,711,1500000US421010210002,"Block Group 2, Census Tract 210, Philadelphia County, Pennsylvania",797
,712,1500000US421010210003,"Block Group 3, Census Tract 210, Philadelphia County, Pennsylvania",942
,713,1500000US421010210004,"Block Group 4, Census Tract 210, Philadelphia County, Pennsylvania",1332
,714,1500000US421010210005,"Block Group 5, Census Tract 210, Philadelphia County, Pennsylvania",908
,715,1500000US421010211001,"Block Group 1, Census Tract 211, Philadelphia County, Pennsylvania",1067
,716,1500000US421010211002,"Block Group 2, Census Tract 211, Philadelphia County, Pennsylvania",1260
,717,1500000US421010212001,"Block Group 1, Census Tract 212, Philadelphia County, Pennsylvania",1150
,718,1500000US421010212002,"Block Group 2, Census Tract 212, Philadelphia County, Pennsylvania",1095
,719,1500000US421010213001,"Block Group 1, Census Tract 213, Philadelphia County, Pennsylvania",683
,720,1500000US421010213002,"Block Group 2, Census Tract 213, Philadelphia County, Pennsylvania",693
,721,1500000US421010213003,"Block Group 3, Census Tract 213, Philadelphia County, Pennsylvania",729
,722,1500000US421010213004,"Block Group 4, Census Tract 213, Philadelphia County, Pennsylvania",733
,723,1500000US421010213005,"Block Group 5, Census Tract 213, Philadelphia County, Pennsylvania",713
,724,1500000US421010214001,"Block Group 1, Census Tract 214, Philadelphia County, Pennsylvania",649
,725,1500000US421010214002,"Block Group 2, Census Tract 214, Philadelphia County, Pennsylvania",585
,726,1500000US421010214003,"Block Group 3, Census Tract 214, Philadelphia County, Pennsylvania",636
,727,1500000US421010214004,"Block Group 4, Census Tract 214, Philadelphia County, Pennsylvania",1033
,728,1500000US421010214005,"Block Group 5, Census Tract 214, Philadelphia County, Pennsylvania",977
,729,1500000US421010215001,"Block Group 1, Census Tract 215, Philadelphia County, Pennsylvania",781
,730,1500000US421010215002,"Block Group 2, Census Tract 215, Philadelphia County, Pennsylvania",1423
,731,1500000US421010215003,"Block Group 3, Census Tract 215, Philadelphia County, Pennsylvania",708
,732,1500000US421010215004,"Block Group 4, Census Tract 215, Philadelphia County, Pennsylvania",945
,733,1500000US421010216001,"Block Group 1, Census Tract 216, Philadelphia County, Pennsylvania",910
,734,1500000US421010216002,"Block Group 2, Census Tract 216, Philadelphia County, Pennsylvania",916
,735,1500000US421010217001,"Block Group 1, Census Tract 217, Philadelphia County, Pennsylvania",1970
,736,1500000US421010217002,"Block Group 2, Census Tract 217, Philadelphia County, Pennsylvania",1932
,737,1500000US421010217003,"Block Group 3, Census Tract 217, Philadelphia County, Pennsylvania",895
,738,1500000US421010217004,"Block Group 4, Census Tract 217, Philadelphia County, Pennsylvania",975
,739,1500000US421010218001,"Block Group 1, Census Tract 218, Philadelphia County, Pennsylvania",1882
,740,1500000US421010218002,"Block Group 2, Census Tract 218, Philadelphia County, Pennsylvania",1430
,741,1500000US421010218003,"Block Group 3, Census Tract 218, Philadelphia County, Pennsylvania",947
,742,1500000US421010219001,"Block Group 1, Census Tract 219, Philadelphia County, Pennsylvania",1432
,743,1500000US421010220001,"Block Group 1, Census Tract 220, Philadelphia County, Pennsylvania",1681
,744,1500000US421010231001,"Block Group 1, Census Tract 231, Philadelphia County, Pennsylvania",1262
,745,1500000US421010235001,"Block Group 1, Census Tract 235, Philadelphia County, Pennsylvania",1161
,746,1500000US421010236001,"Block Group 1, Census Tract 236, Philadelphia County, Pennsylvania",671
,747,1500000US421010236002,"Block Group 2, Census Tract 236, Philadelphia County, Pennsylvania",912
,748,1500000US421010236003,"Block Group 3, Census Tract 236, Philadelphia County, Pennsylvania",1036
,749,1500000US421010237001,"Block Group 1, Census Tract 237, Philadelphia County, Pennsylvania",1095
,750,1500000US421010237002,"Block Group 2, Census Tract 237, Philadelphia County, Pennsylvania",1529
,751,1500000US421010237003,"Block Group 3, Census Tract 237, Philadelphia County, Pennsylvania",860
,752,1500000US421010237004,"Block Group 4, Census Tract 237, Philadelphia County, Pennsylvania",1082
,753,1500000US421010238001,"Block Group 1, Census Tract 238, Philadelphia County, Pennsylvania",749
,754,1500000US421010238002,"Block Group 2, Census Tract 238, Philadelphia County, Pennsylvania",767
,755,1500000US421010238003,"Block Group 3, Census Tract 238, Philadelphia County, Pennsylvania",810
,756,1500000US421010238004,"Block Group 4, Census Tract 238, Philadelphia County, Pennsylvania",987
,757,1500000US421010238005,"Block Group 5, Census Tract 238, Philadelphia County, Pennsylvania",1078
,758,1500000US421010239001,"Block Group 1, Census Tract 239, Philadelphia County, Pennsylvania",1014
,759,1500000US421010239002,"Block Group 2, Census Tract 239, Philadelphia County, Pennsylvania",763
,760,1500000US421010240001,"Block Group 1, Census Tract 240, Philadelphia County, Pennsylvania",1443
,761,1500000US421010240002,"Block Group 2, Census Tract 240, Philadelphia County, Pennsylvania",808
,762,1500000US421010240003,"Block Group 3, Census Tract 240, Philadelphia County, Pennsylvania",735
,763,1500000US421010240004,"Block Group 4, Census Tract 240, Philadelphia County, Pennsylvania",836
,764,1500000US421010241001,"Block Group 1, Census Tract 241, Philadelphia County, Pennsylvania",1433
,765,1500000US421010242001,"Block Group 1, Census Tract 242, Philadelphia County, Pennsylvania",622
,766,1500000US421010242002,"Block Group 2, Census Tract 242, Philadelphia County, Pennsylvania",1062
,767,1500000US421010242003,"Block Group 3, Census Tract 242, Philadelphia County, Pennsylvania",1185
,768,1500000US421010242004,"Block Group 4, Census Tract 242, Philadelphia County, Pennsylvania",1367
,769,1500000US421010243001,"Block Group 1, Census Tract 243, Philadelphia County, Pennsylvania",760
,770,1500000US421010243002,"Block Group 2, Census Tract 243, Philadelphia County, Pennsylvania",1497
,771,1500000US421010243003,"Block Group 3, Census Tract 243, Philadelphia County, Pennsylvania",961
,772,1500000US421010243004,"Block Group 4, Census Tract 243, Philadelphia County, Pennsylvania",695
,773,1500000US421010244001,"Block Group 1, Census Tract 244, Philadelphia County, Pennsylvania",830
,774,1500000US421010244002,"Block Group 2, Census Tract 244, Philadelphia County, Pennsylvania",871
,775,1500000US421010244003,"Block Group 3, Census Tract 244, Philadelphia County, Pennsylvania",1428
,776,1500000US421010245001,"Block Group 1, Census Tract 245, Philadelphia County, Pennsylvania",913
,777,1500000US421010245002,"Block Group 2, Census Tract 245, Philadelphia County, Pennsylvania",1167
,778,1500000US421010245003,"Block Group 3, Census Tract 245, Philadelphia County, Pennsylvania",1221
,779,1500000US421010245004,"Block Group 4, Census Tract 245, Philadelphia County, Pennsylvania",734
,780,1500000US421010246001,"Block Group 1, Census Tract 246, Philadelphia County, Pennsylvania",908
,781,1500000US421010246002,"Block Group 2, Census Tract 246, Philadelphia County, Pennsylvania",1201
,782,1500000US421010246003,"Block Group 3, Census Tract 246, Philadelphia County, Pennsylvania",847
,783,1500000US421010247001,"Block Group 1, Census Tract 247, Philadelphia County, Pennsylvania",776
,784,1500000US421010247002,"Block Group 2, Census Tract 247, Philadelphia County, Pennsylvania",1114
,785,1500000US421010247003,"Block Group 3, Census Tract 247, Philadelphia County, Pennsylvania",774
,786,1500000US421010247004,"Block Group 4, Census Tract 247, Philadelphia County, Pennsylvania",1099
,787,1500000US421010247005,"Block Group 5, Census Tract 247, Philadelphia County, Pennsylvania",660
,788,1500000US421010248001,"Block Group 1, Census Tract 248, Philadelphia County, Pennsylvania",714
,789,1500000US421010248002,"Block Group 2, Census Tract 248, Philadelphia County, Pennsylvania",1175
,790,1500000US421010249001,"Block Group 1, Census Tract 249, Philadelphia County, Pennsylvania",1225
,791,1500000US421010249002,"Block Group 2, Census Tract 249, Philadelphia County, Pennsylvania",640
,792,1500000US421010249003,"Block Group 3, Census Tract 249, Philadelphia County, Pennsylvania",694
,793,1500000US421010249004,"Block Group 4, Census Tract 249, Philadelphia County, Pennsylvania",752
,794,1500000US421010252001,"Block Group 1, Census Tract 252, Philadelphia County, Pennsylvania",1018
,795,1500000US421010252002,"Block Group 2, Census Tract 252, Philadelphia County, Pennsylvania",749
,796,1500000US421010252003,"Block Group 3, Census Tract 252, Philadelphia County, Pennsylvania",1018
,797,1500000US421010252004,"Block Group 4, Census Tract 252, Philadelphia County, Pennsylvania",989
,798,1500000US421010252005,"Block Group 5, Census Tract 252, Philadelphia County, Pennsylvania",846
,799,1500000US421010252006,"Block Group 6, Census Tract 252, Philadelphia County, Pennsylvania",1274
,800,1500000US421010252007,"Block Group 7, Census Tract 252, Philadelphia County, Pennsylvania",1224
,801,1500000US421010253001,"Block Group 1, Census Tract 253, Philadelphia County, Pennsylvania",953
,802,1500000US421010253002,"Block Group 2, Census Tract 253, Philadelphia County, Pennsylvania",873
,803,1500000US421010253003,"Block Group 3, Census Tract 253, Philadelphia County, Pennsylvania",743
,804,1500000US421010253004,"Block Group 4, Census Tract 253, Philadelphia County, Pennsylvania",723
,805,1500000US421010253005,"Block Group 5, Census Tract 253, Philadelphia County, Pennsylvania",710
,806,1500000US421010254001,"Block Group 1, Census Tract 254, Philadelphia County, Pennsylvania",689
,807,1500000US421010254002,"Block Group 2, Census Tract 254, Philadelphia County, Pennsylvania",1077
,808,1500000US421010254003,"Block Group 3, Census Tract 254, Philadelphia County, Pennsylvania",872
,809,1500000US421010254004,"Block Group 4, Census Tract 254, Philadelphia County, Pennsylvania",1282
,810,1500000US421010255001,"Block Group 1, Census Tract 255, Philadelphia County, Pennsylvania",737
,811,1500000US421010255002,"Block Group 2, Census Tract 255, Philadelphia County, Pennsylvania",1039
,812,1500000US421010255003,"Block Group 3, Census Tract 255, Philadelphia County, Pennsylvania",795
,813,1500000US421010256001,"Block Group 1, Census Tract 256, Philadelphia County, Pennsylvania",1089
,814,1500000US421010256002,"Block Group 2, Census Tract 256, Philadelphia County, Pennsylvania",763
,815,1500000US421010256003,"Block Group 3, Census Tract 256, Philadelphia County, Pennsylvania",890
,816,1500000US421010257001,"Block Group 1, Census Tract 257, Philadelphia County, Pennsylvania",1930
,817,1500000US421010257002,"Block Group 2, Census Tract 257, Philadelphia County, Pennsylvania",862
,818,1500000US421010257003,"Block Group 3, Census Tract 257, Philadelphia County, Pennsylvania",671
,819,1500000US421010258001,"Block Group 1, Census Tract 258, Philadelphia County, Pennsylvania",1681
,820,1500000US421010259001,"Block Group 1, Census Tract 259, Philadelphia County, Pennsylvania",733
,821,1500000US421010259002,"Block Group 2, Census Tract 259, Philadelphia County, Pennsylvania",708
,822,1500000US421010259003,"Block Group 3, Census Tract 259, Philadelphia County, Pennsylvania",793
,823,1500000US421010259004,"Block Group 4, Census Tract 259, Philadelphia County, Pennsylvania",992
,824,1500000US421010259005,"Block Group 5, Census Tract 259, Philadelphia County, Pennsylvania",984
,825,1500000US421010259006,"Block Group 6, Census Tract 259, Philadelphia County, Pennsylvania",545
,826,1500000US421010260001,"Block Group 1, Census Tract 260, Philadelphia County, Pennsylvania",787
,827,1500000US421010260002,"Block Group 2, Census Tract 260, Philadelphia County, Pennsylvania",833
,828,1500000US421010260003,"Block Group 3, Census Tract 260, Philadelphia County, Pennsylvania",1168
,829,1500000US421010261001,"Block Group 1, Census Tract 261, Philadelphia County, Pennsylvania",1051
,830,1500000US421010261002,"Block Group 2, Census Tract 261, Philadelphia County, Pennsylvania",661
,831,1500000US421010261003,"Block Group 3, Census Tract 261, Philadelphia County, Pennsylvania",1283
,832,1500000US421010262001,"Block Group 1, Census Tract 262, Philadelphia County, Pennsylvania",657
,833,1500000US421010262002,"Block Group 2, Census Tract 262, Philadelphia County, Pennsylvania",927
,834,1500000US421010262003,"Block Group 3, Census Tract 262, Philadelphia County, Pennsylvania",1209
,835,1500000US421010262004,"Block Group 4, Census Tract 262, Philadelphia County, Pennsylvania",1272
,836,1500000US421010263011,"Block Group 1, Census Tract 263.01, Philadelphia County, Pennsylvania",1266
,837,1500000US421010263012,"Block Group 2, Census Tract 263.01, Philadelphia County, Pennsylvania",922
,838,1500000US421010263013,"Block Group 3, Census Tract 263.01, Philadelphia County, Pennsylvania",950
,839,1500000US421010263014,"Block Group 4, Census Tract 263.01, Philadelphia County, Pennsylvania",702
,840,1500000US421010263021,"Block Group 1, Census Tract 263.02, Philadelphia County, Pennsylvania",1464
,841,1500000US421010263022,"Block Group 2, Census Tract 263.02, Philadelphia County, Pennsylvania",1379
,842,1500000US421010263023,"Block Group 3, Census Tract 263.02, Philadelphia County, Pennsylvania",711
,843,1500000US421010263024,"Block Group 4, Census Tract 263.02, Philadelphia County, Pennsylvania",1926
,844,1500000US421010264001,"Block Group 1, Census Tract 264, Philadelphia County, Pennsylvania",862
,845,1500000US421010264002,"Block Group 2, Census Tract 264, Philadelphia County, Pennsylvania",663
,846,1500000US421010264003,"Block Group 3, Census Tract 264, Philadelphia County, Pennsylvania",578
,847,1500000US421010264004,"Block Group 4, Census Tract 264, Philadelphia County, Pennsylvania",937
,848,1500000US421010264005,"Block Group 5, Census Tract 264, Philadelphia County, Pennsylvania",831
,849,1500000US421010264006,"Block Group 6, Census Tract 264, Philadelphia County, Pennsylvania",618
,850,1500000US421010264007,"Block Group 7, Census Tract 264, Philadelphia County, Pennsylvania",752
,851,1500000US421010265001,"Block Group 1, Census Tract 265, Philadelphia County, Pennsylvania",672
,852,1500000US421010265002,"Block Group 2, Census Tract 265, Philadelphia County, Pennsylvania",939
,853,1500000US421010265003,"Block Group 3, Census Tract 265, Philadelphia County, Pennsylvania",624
,854,1500000US421010265004,"Block Group 4, Census Tract 265, Philadelphia County, Pennsylvania",652
,855,1500000US421010265005,"Block Group 5, Census Tract 265, Philadelphia County, Pennsylvania",555
,856,1500000US421010265006,"Block Group 6, Census Tract 265, Philadelphia County, Pennsylvania",898
,857,1500000US421010266001,"Block Group 1, Census Tract 266, Philadelphia County, Pennsylvania",894
,858,1500000US421010266002,"Block Group 2, Census Tract 266, Philadelphia County, Pennsylvania",817
,859,1500000US421010266003,"Block Group 3, Census Tract 266, Philadelphia County, Pennsylvania",759
,860,1500000US421010266004,"Block Group 4, Census Tract 266, Philadelphia County, Pennsylvania",824
,861,1500000US421010266005,"Block Group 5, Census Tract 266, Philadelphia County, Pennsylvania",705
,862,1500000US421010266006,"Block Group 6, Census Tract 266, Philadelphia County, Pennsylvania",933
,863,1500000US421010266007,"Block Group 7, Census Tract 266, Philadelphia County, Pennsylvania",1013
,864,1500000US421010266008,"Block Group 8, Census Tract 266, Philadelphia County, Pennsylvania",722
,865,1500000US421010267001,"Block Group 1, Census Tract 267, Philadelphia County, Pennsylvania",791
,866,1500000US421010267002,"Block Group 2, Census Tract 267, Philadelphia County, Pennsylvania",851
,867,1500000US421010267003,"Block Group 3, Census Tract 267, Philadelphia County, Pennsylvania",822
,868,1500000US421010267004,"Block Group 4, Census Tract 267, Philadelphia County, Pennsylvania",1602
,869,1500000US421010267005,"Block Group 5, Census Tract 267, Philadelphia County, Pennsylvania",921
,870,1500000US421010267006,"Block Group 6, Census Tract 267, Philadelphia County, Pennsylvania",832
,871,1500000US421010267007,"Block Group 7, Census Tract 267, Philadelphia County, Pennsylvania",746
,872,1500000US421010268001,"Block Group 1, Census Tract 268, Philadelphia County, Pennsylvania",1790
,873,1500000US421010268002,"Block Group 2, Census Tract 268, Philadelphia County, Pennsylvania",749
,874,1500000US421010268003,"Block Group 3, Census Tract 268, Philadelphia County, Pennsylvania",862
,875,1500000US421010268004,"Block Group 4, Census Tract 268, Philadelphia County, Pennsylvania",1246
,876,1500000US421010269001,"Block Group 1, Census Tract 269, Philadelphia County, Pennsylvania",881
,877,1500000US421010269002,"Block Group 2, Census Tract 269, Philadelphia County, Pennsylvania",1318
,878,1500000US421010270001,"Block Group 1, Census Tract 270, Philadelphia County, Pennsylvania",782
,879,1500000US421010270002,"Block Group 2, Census Tract 270, Philadelphia County, Pennsylvania",1544
,880,1500000US421010271001,"Block Group 1, Census Tract 271, Philadelphia County, Pennsylvania",868
,881,1500000US421010271002,"Block Group 2, Census Tract 271, Philadelphia County, Pennsylvania",914
,882,1500000US421010271003,"Block Group 3, Census Tract 271, Philadelphia County, Pennsylvania",671
,883,1500000US421010272001,"Block Group 1, Census Tract 272, Philadelphia County, Pennsylvania",870
,884,1500000US421010272002,"Block Group 2, Census Tract 272, Philadelphia County, Pennsylvania",1974
,885,1500000US421010272003,"Block Group 3, Census Tract 272, Philadelphia County, Pennsylvania",1434
,886,1500000US421010273001,"Block Group 1, Census Tract 273, Philadelphia County, Pennsylvania",1465
,887,1500000US421010273002,"Block Group 2, Census Tract 273, Philadelphia County, Pennsylvania",1107
,888,1500000US421010273003,"Block Group 3, Census Tract 273, Philadelphia County, Pennsylvania",1172
,889,1500000US421010273004,"Block Group 4, Census Tract 273, Philadelphia County, Pennsylvania",1174
